# https://physics.nist.gov/cgi-bin/ASD/lines1.pl?# spectra=Xe# &low_w=200# &upp_w=1000# air wavelengths, in nmName,Obs_Wave,Obs_Unc,Ritz_Wave,Ritz_Unc,Obs-Ritz,Rel_Intensity,Flag,Calibd_Intensity,Calib_Conf
XeIII,246.8393,0.005,246.8383,0.0001,0.001,7,bl,,
XeII,246.843,0.01,246.8472,0.0001,-0.004,5,,,
XeII,247.018,0.01,247.0183,0.0001,0.0,5,,,
XeIV,247.074,0.001,247.075,0.001,-0.001,3,,,
XeIII,247.1319,0.005,247.13,0.0001,0.0019,10,,,
XeIII,247.2377,0.005,247.2355,0.0001,0.0022,7,,,
XeV,247.311,0.001,247.312,0.001,-0.001,12,,,
XeIV,247.482,0.001,247.482,0.001,0.0,9,,,
XeII,247.589,0.01,247.591,0.001,-0.002,100,,,
XeIII,247.7062,0.005,247.7059,0.0001,0.0003,0,,,
XeII,247.882,0.01,247.8863,0.0001,-0.004,4,,,
XeIII,247.913,0.005,247.9125,0.0001,0.0005,7,,,
XeII,247.94,0.01,247.9398,0.0001,0.0,1,,,
XeIII,247.9876,0.005,247.9856,0.0001,0.002,8,,,
XeIII,248.3464,0.005,248.3458,0.0001,0.0006,6,,,
XeIII,248.5006,0.005,248.5021,0.0001,-0.0015,7,,,
XeV,248.541,0.001,248.541,0.001,0.0,9,,,
XeIII,248.6727,0.005,248.6729,0.0001,-0.0002,9,,,
XeVIII,248.78,0.06,248.79,0.01,-0.01,0,,,
XeII,248.911,0.01,248.9114,0.0001,0.0,50,,,
XeII,249.076,0.01,249.0779,0.0001,-0.002,20,,,
XeII,249.178,0.01,249.1801,0.0001,-0.002,5,,,
XeIV,249.305,0.001,249.307,0.001,-0.002,9,,,
XeIV,249.51,0.001,249.514,0.001,-0.004,11,,,
XeIV,249.702,0.001,249.702,0.001,0.0,6,,,
XeIV,249.806,0.001,249.807,0.001,-0.001,2,,,
XeIII,250.1037,0.005,250.1063,0.0001,-0.0026,12,,,
XeIV,250.393,0.001,250.394,0.001,-0.001,6,,,
XeIII,250.4907,0.005,250.4943,0.0001,-0.0036,11,,,
XeIV,250.533,0.001,250.535,0.001,-0.002,3,,,
XeIII,250.974,0.005,250.9756,0.0001,-0.002,4,,,
XeII,250.998,0.01,250.9952,0.0001,0.003,0,,,
XeIII,251.052,0.005,251.0525,0.0001,0.0,3,,,
XeIII,251.1288,0.005,251.1322,0.0001,-0.0034,1,,,
XeIII,251.3337,0.005,251.334,0.0001,-0.0003,1,,,
XeV,251.388,0.001,251.393,0.001,-0.005,5,,,
XeIII,251.409,0.005,251.411,0.0001,-0.002,0,h,,
XeIV,251.469,0.001,251.47,0.001,-0.001,6,,,
XeIII,251.5117,0.005,251.5136,0.0001,-0.0019,6,,,
XeVIII,251.68,0.08,251.7,0.1,-0.1,0,,,
XeVIII,251.68,0.08,251.7,0.1,-0.1,0,,,
XeII,251.706,0.01,251.7039,0.0001,0.002,1,,,
XeIII,252.1428,0.005,252.1444,0.0001,-0.0016,5,,,
XeV,252.204,0.001,252.207,0.001,-0.003,1,,,
XeII,252.367,0.01,252.3651,0.0001,0.002,0,,,
XeIII,252.3967,0.005,252.3995,0.0001,-0.0028,7,,,
XeII,252.397,0.01,252.3904,0.0001,0.007,1,,,
XeII,252.446,0.01,252.4475,0.0001,-0.002,3,,,
XeIV,252.492,0.001,252.495,0.001,-0.003,1,,,
XeIV,252.551,0.001,252.554,0.001,-0.003,3,,,
XeVIII,252.64,0.08,252.61,0.01,0.03,0,,,
XeVIII,252.64,0.08,252.61,0.01,0.03,0,,,
XeII,252.679,0.01,252.6862,0.0001,-0.007,12,,,
XeII,252.698,0.01,252.693,0.0001,0.005,12,,,
XeIV,252.958,0.001,252.961,0.001,-0.003,3,,,
XeII,253.018,0.01,253.0217,0.0001,-0.004,2,,,
XeVI,253.06,0.08,252.9,0.1,0.2,0,,,
XeVI,253.06,0.08,252.9,0.1,0.2,0,,,
XeIII,253.3318,0.005,253.334,0.0001,-0.0022,7,,,
XeIV,253.418,0.001,253.411,0.001,0.007,1,,,
XeIII,253.6868,0.005,253.6876,0.0001,-0.0008,7,,,
XeII,253.802,0.01,253.8039,0.0001,-0.002,3,h,,
XeV,253.86,0.001,253.861,0.001,-0.001,11,,,
XeIII,253.8918,0.005,253.8939,0.0001,-0.0021,1,,,
XeIII,254.1028,0.005,254.104,0.0001,-0.0012,1,,,
XeIII,254.188,0.005,254.1902,0.0001,-0.002,3,,,
XeIII,254.41,0.005,254.4133,0.0001,-0.003,2,,,
XeIII,255.055,0.005,255.0579,0.0001,-0.003,3,,,
XeIII,255.055,0.005,255.0506,0.0001,0.004,3,,,
XeII,255.17,0.01,255.1713,0.0001,-0.001,3,,,
XeII,255.379,0.01,255.3771,0.0001,0.002,0,,,
XeII,255.42,0.01,255.4209,0.0001,-0.001,1,-,,
XeIV,255.994,0.001,255.995,0.001,-0.001,10,,,
XeII,256.148,0.01,256.1483,0.0001,0.0,2,,,
XeIV,256.413,0.001,256.416,0.001,-0.003,12,,,
XeIII,256.881,0.005,256.8776,0.0001,0.003,9,,,
XeIII,256.881,0.005,256.8803,0.0001,0.001,9,,,
XeIII,257.026,0.005,257.0282,0.0001,-0.002,5,,,
XeIII,257.233,0.005,257.2279,0.0001,0.005,7,,,
XeIII,257.233,0.005,257.2327,0.0001,0.0,7,,,
XeII,257.293,0.01,257.296,0.0001,-0.003,0,,,
XeIV,257.293,0.001,257.291,0.001,0.002,10,,,
XeII,257.293,0.01,257.2877,0.0001,0.005,0,,,
XeIV,257.336,0.001,257.337,0.001,-0.001,2,,,
XeIII,257.461,0.005,257.4592,0.0001,0.002,2,,,
XeII,257.697,0.01,257.6978,0.0001,-0.001,15,,,
XeIII,257.837,0.005,257.8364,0.0001,0.001,13,,,
XeIII,257.862,0.005,257.8638,0.0001,-0.002,9,,,
XeII,258.488,0.01,258.4922,0.0001,-0.004,1,,,
XeIV,258.903,0.001,258.903,0.001,0.0,1,,,
XeIII,259.042,0.005,259.0441,0.0001,-0.002,12,,,
XeIV,259.124,0.001,259.127,0.001,-0.003,6,,,
XeIII,259.124,0.005,259.1269,0.0001,-0.003,8,,,
XeIII,259.169,0.005,259.1703,0.0001,-0.001,10,,,
XeIII,259.453,0.005,259.4541,0.0001,-0.001,7,,,
XeIV,259.483,0.001,259.483,0.001,0.0,1,,,
XeIII,259.503,0.005,259.5044,0.0001,-0.001,7,a,,
XeII,259.701,0.01,259.7009,0.0001,0.0,4,,,
XeII,259.842,0.01,259.8432,0.0001,-0.001,2,,,
XeIII,260.012,0.005,260.0157,0.0001,-0.004,15,a,,
XeII,260.554,0.01,260.5563,0.0001,-0.002,50,,,
XeII,260.693,0.01,260.6978,0.0001,-0.005,5,,,
XeIII,260.75,0.005,260.7503,0.0001,0.0,7,bl,,
XeII,260.752,0.01,260.7397,0.0001,0.012,1,,,
XeIII,260.833,0.001,260.8406,0.0001,-0.0076,0,,,
XeIV,260.833,0.001,260.834,0.001,-0.001,2,,,
XeIII,260.89,0.005,260.8901,0.0001,0.0,6,,,
XeIII,261.057,0.005,261.0578,0.0001,-0.001,5,,,
XeIII,261.103,0.005,261.1059,0.0001,-0.003,1,,,
XeIII,261.399,0.005,261.4,0.0001,-0.001,1,,,
XeIII,261.54,0.001,261.5457,0.0001,-0.0057,1,,,
XeIII,261.663,0.005,261.6632,0.0001,0.0,1,,,
XeIII,261.69,0.005,261.6923,0.0001,-0.002,0,,,
XeII,261.714,0.01,261.7142,0.0001,0.0,0,,,
XeIV,261.97,0.001,261.969,0.001,0.001,11,,,
XeIII,261.985,0.005,261.9868,0.0001,-0.002,8,w,,
XeII,262.139,0.01,262.1444,0.0001,-0.005,2,h,,
XeIV,262.178,0.001,262.177,0.001,0.001,11,,,
XeII,262.317,0.01,262.3179,0.0001,-0.001,2,,,
XeIII,262.452,0.005,262.4535,0.0001,-0.002,4,,,
XeIII,262.698,0.005,262.6963,0.0001,0.002,7,,,
XeIV,262.698,0.001,262.699,0.001,-0.001,9,,,
XeII,262.954,0.01,262.9613,0.0001,-0.007,5,h,,
XeII,263.04,0.01,263.0382,0.0001,0.002,6,h,,
XeIV,263.339,0.001,263.341,0.001,-0.002,5,,,
XeII,263.388,0.01,263.3944,0.0001,-0.006,2,,,
XeIII,263.421,0.005,263.4209,0.0001,0.0,13,,,
XeIII,263.754,0.005,263.7494,0.0001,0.005,3,,,
XeIII,263.915,0.005,263.9154,0.0001,0.0,9,,,
XeII,264.054,0.01,264.0578,0.0001,-0.004,1,,,
XeIII,264.113,0.005,264.1137,0.0001,-0.001,2,,,
XeII,264.883,0.01,264.8835,0.0001,0.0,1,,,
XeIV,265.091,0.001,265.091,0.001,0.0,3,,,
XeIV,265.158,0.001,265.158,0.001,0.0,13,,,
XeIV,265.217,0.001,265.217,0.001,0.0,10,,,
XeII,265.539,0.01,265.547,0.0001,-0.008,2,h,,
XeII,265.7,0.01,265.7028,0.0001,-0.003,5,h,,
XeIII,265.827,0.005,265.8278,0.0001,-0.001,9,,,
XeII,265.928,0.01,265.9271,0.0001,0.001,1,h,,
XeIII,265.936,0.005,265.9382,0.0001,-0.002,5,,,
XeIII,266.1,0.005,266.1003,0.0001,0.0,7,,,
XeII,266.329,0.01,266.3316,0.0001,-0.003,3,,,
XeV,266.468,0.001,266.467,0.001,0.001,6,,,
XeIV,266.513,0.001,266.512,0.001,0.001,10,,,
XeIII,266.794,0.005,266.7916,0.0001,0.002,10,a,,
XeII,266.802,0.01,266.8037,0.0001,-0.002,5,,,
XeIII,266.901,0.005,266.8994,0.0001,0.002,20,,,
XeIII,266.901,0.005,266.9021,0.0001,-0.001,20,,,
XeIII,267.025,0.005,267.0243,0.0001,0.001,6,,,
XeII,267.068,0.01,267.0703,0.0001,-0.002,1,,,
XeIV,267.079,0.001,267.08,0.001,-0.001,5,,,
XeII,267.222,0.01,267.2222,0.0001,0.0,4,,,
XeIII,267.855,0.005,267.8555,0.0001,-0.001,6,,,
XeIII,267.855,0.005,267.856,0.0001,-0.001,6,,,
XeIV,267.999,0.001,267.997,0.001,0.002,11,,,
XeII,268.372,0.01,268.3815,0.0001,-0.009,0,,,
XeIII,268.551,0.005,268.5569,0.0001,-0.006,5,,,
XeII,268.614,0.01,268.6172,0.0001,-0.003,3,h,,
XeIII,268.703,0.005,268.6999,0.0001,0.003,5,,,
XeIII,269.122,0.005,269.1263,0.0001,-0.004,4,,,
XeIII,269.144,0.005,269.143,0.0001,0.001,12,a,,
XeII,269.153,0.01,269.1471,0.0001,0.006,1,,,
XeIV,269.174,0.001,269.168,0.001,0.006,4,,,
XeV,269.174,0.001,269.178,0.001,-0.004,15,w,,
XeIII,269.412,0.005,269.4122,0.0001,0.0,5,,,
XeIII,269.565,0.005,269.5696,0.0001,-0.005,3,,,
XeIII,269.565,0.005,269.566,0.0001,-0.001,3,,,
XeIV,269.587,0.001,269.592,0.001,-0.005,9,,,
XeIII,269.651,0.005,269.6491,0.0001,0.002,15,bl,,
XeIII,269.651,0.005,269.654,0.0001,-0.003,15,bl,,
XeIV,269.751,0.001,269.755,0.001,-0.004,13,,,
XeII,269.839,0.01,269.839,0.0001,0.0,0,,,
XeIII,270.15,0.005,270.1554,0.0001,-0.005,5,,,
XeIII,270.171,0.005,270.1757,0.0001,-0.005,0,,,
XeII,270.222,0.01,270.2228,0.0001,-0.001,2,,,
XeIII,270.231,0.005,270.2347,0.0001,-0.004,2,,,
XeII,270.344,0.01,270.3435,0.0001,0.001,10,,,
XeIII,270.441,0.005,270.444,0.0001,-0.003,3,,,
XeII,270.538,0.01,270.529,0.001,0.009,0,,,
XeIV,270.673,0.001,270.676,0.001,-0.003,10,,,
XeIII,270.845,0.005,270.8485,0.0001,-0.004,12,,,
XeIV,270.997,0.001,271.0,0.001,-0.003,1,,,
XeVIII,271.06,0.08,271.42,0.01,-0.36,0,,,
XeIII,271.094,0.005,271.0897,0.0001,0.004,6,,,
XeII,271.102,0.01,271.1034,0.0001,-0.001,1,h,,
XeIII,271.134,0.005,271.1339,0.0001,0.0,0,,,
XeIV,271.19,0.001,271.192,0.001,-0.002,1,,,
XeII,271.217,0.01,271.2207,0.0001,-0.004,1,,,
XeIII,271.339,0.005,271.3331,0.0001,0.006,10,a,,
XeIII,271.405,0.005,271.4078,0.0001,-0.003,2,,,
XeII,271.576,0.01,271.5773,0.0001,-0.001,3,,,
XeIII,271.735,0.001,271.734,0.0001,0.001,30,,,
XeIII,271.81,0.005,271.8135,0.0001,-0.003,2,,,
XeII,271.879,0.01,271.8796,0.0001,-0.001,1,-,,
XeII,272.128,0.01,272.1258,0.0001,0.002,1,-^,,
XeII,272.34,0.01,272.342,0.0001,-0.002,1,^,,
XeIV,272.527,0.001,272.53,0.001,-0.003,13,,,
XeII,272.566,0.01,272.569,0.001,-0.003,1,-,,
XeIII,272.569,0.005,272.5702,0.0001,-0.001,1,wbl,,
XeIII,272.72,0.005,272.7222,0.0001,-0.002,11,a,,
XeIII,272.82,0.005,272.8233,0.0001,-0.003,9,,,
XeII,273.146,0.01,273.1513,0.0001,-0.005,1,-,,
XeII,273.315,0.01,273.3167,0.0001,-0.002,25,hs,,
XeIV,273.392,0.001,273.395,0.001,-0.003,2,,,
XeII,273.414,0.01,273.4165,0.0001,-0.002,50,,,
XeIII,273.699,0.005,273.7012,0.0001,-0.002,14,,,
XeIII,273.919,0.005,273.922,0.0001,-0.003,4,,,
XeII,273.977,0.01,273.9813,0.0001,-0.004,1,-,,
XeIII,274.078,0.005,274.079,0.0001,-0.001,16,,,
XeIV,274.408,0.001,274.413,0.001,-0.005,10,,,
XeII,274.677,0.01,274.6838,0.0001,-0.007,1,-,,
XeII,274.768,0.01,274.7685,0.0001,-0.001,1,^,,
XeIII,274.786,0.005,274.7868,0.0001,-0.001,14,,,
XeII,274.879,0.01,274.8867,0.0001,-0.008,1,h,,
XeII,275.176,0.01,275.1755,0.0001,0.001,0,,,
XeIII,275.488,0.005,275.4914,0.0001,-0.003,13,,,
XeII,275.648,0.01,275.6524,0.0001,-0.004,1,-,,
XeIII,275.756,0.005,275.7593,0.0001,-0.003,3,,,
XeII,275.786,0.01,275.7851,0.0001,0.001,40,h,,
XeII,275.786,0.01,275.7946,0.0001,-0.009,40,h,,
XeIII,275.919,0.005,275.9175,0.0001,0.001,11,,,
XeIV,275.966,0.001,275.966,0.001,0.0,6,,,
XeIV,275.986,0.001,275.988,0.001,-0.002,0,,,
XeIII,276.072,0.005,276.0731,0.0001,-0.001,13,,,
XeIV,276.135,0.001,276.135,0.001,0.0,1,,,
XeIII,276.158,0.005,276.159,0.0001,-0.001,15,,,
XeII,276.225,0.01,276.2321,0.0001,-0.007,0,,,
XeIII,276.273,0.005,276.2735,0.0001,0.0,9,bl,,
XeII,276.277,0.01,276.2769,0.0001,0.0,2,,,
XeIII,276.301,0.005,276.3019,0.0001,-0.001,6,,,
XeIII,276.301,0.005,276.3024,0.0001,-0.001,6,,,
XeII,276.356,0.01,276.3579,0.0001,-0.002,1,,,
XeIII,276.595,0.005,276.5947,0.0001,0.0,5,,,
XeIII,276.618,0.005,276.6185,0.0001,0.0,15,,,
XeII,276.7,0.01,276.6973,0.0001,0.003,1,,,
XeIV,276.758,0.001,276.759,0.001,-0.001,15,,,
XeIII,276.917,0.005,276.9183,0.0001,-0.001,10,,,
XeII,277.041,0.01,277.0414,0.0001,0.0,2,h,,
XeIII,277.24,0.005,277.242,0.0001,-0.002,16,,,
XeIII,277.444,0.005,277.4451,0.0001,-0.001,0,,,
XeIII,277.479,0.005,277.4795,0.0001,-0.001,6,a,,
XeII,277.486,0.01,277.488,0.0001,-0.002,15,h,,
XeIII,277.696,0.005,277.696,0.0001,0.0,16,,,
XeIII,277.794,0.005,277.7958,0.0001,-0.002,13,,,
XeIII,277.964,0.005,277.9656,0.0001,-0.002,11,,,
XeV,278.01,0.001,278.009,0.001,0.001,3,,,
XeII,278.192,0.01,278.1934,0.0001,-0.001,0,,,
XeIII,278.23,0.005,278.2301,0.0001,0.0,4,,,
XeIII,278.269,0.005,278.2693,0.0001,0.0,10,,,
XeIII,278.333,0.005,278.3328,0.0001,0.0,17,,,
XeII,278.38,0.01,278.376,0.001,0.004,1,h^,,
XeIII,278.493,0.005,278.4913,0.0001,0.002,7,,,
XeIII,278.533,0.005,278.5341,0.0001,-0.001,6,,,
XeII,278.542,0.01,278.5446,0.0001,-0.003,3,,,
XeIII,278.58,0.005,278.58,0.0001,0.0,7,,,
XeIII,279.247,0.005,279.2393,0.0001,0.008,3,,,
XeIV,279.247,0.001,279.245,0.001,0.002,3,,,
XeII,279.252,0.01,279.2569,0.0001,-0.005,1,-,,
XeII,279.468,0.01,279.4642,0.0001,0.004,1,^,,
XeIII,279.484,0.005,279.4827,0.0001,0.001,14,,,
XeV,279.617,0.001,279.619,0.001,-0.002,6,,,
XeIV,279.658,0.001,279.657,0.001,0.001,10,,,
XeIII,279.712,0.005,279.7194,0.0001,-0.007,12,,,
XeIII,279.712,0.005,279.7125,0.0001,0.0,12,,,
XeIII,279.787,0.005,279.7871,0.0001,0.0,9,,,
XeIII,280.02,0.005,280.0196,0.0001,0.0,17,,,
XeIII,280.219,0.005,280.2215,0.0001,-0.003,3,,,
XeII,280.25,0.01,280.2536,0.0001,-0.004,1,h,,
XeIV,280.346,0.001,280.343,0.001,0.003,2,,,
XeIII,280.509,0.005,280.5091,0.0001,0.0,4,,,
XeIII,280.561,0.001,280.5611,0.0001,-0.0001,1,,,
XeIII,280.64,0.005,280.64,0.0001,0.0,6,,,
XeIV,280.665,0.001,280.663,0.001,0.002,11,,,
XeIII,280.722,0.005,280.7218,0.0001,0.0,12,,,
XeIII,280.846,0.005,280.8457,0.0001,0.0,7,,,
XeIII,280.857,0.005,280.8571,0.0001,0.0,7,,,
XeIII,280.906,0.005,280.9097,0.0001,-0.004,10,a,,
XeIII,280.906,0.005,280.9037,0.0001,0.002,10,a,,
XeIII,280.906,0.005,280.9059,0.0001,0.0,10,a,,
XeIII,280.953,0.005,280.9525,0.0001,0.001,3,,,
XeIV,281.046,0.001,281.046,0.001,0.0,10,,,
XeIII,281.046,0.005,281.0514,0.0001,-0.005,7,bl,,
XeIII,281.161,0.005,281.1605,0.0001,0.0,8,,,
XeIII,281.446,0.005,281.4461,0.0001,0.0,13,a,,
XeIII,281.527,0.005,281.5279,0.0001,-0.001,1,,,
XeIII,281.592,0.005,281.5909,0.0001,0.001,16,,,
XeIII,281.736,0.005,281.7359,0.0001,0.0,8,bl,,
XeII,281.902,0.01,281.9,0.001,0.002,1,h,,
XeII,282.006,0.01,282.0024,0.0001,0.004,4,h,,
XeIV,282.41,0.001,282.408,0.001,0.002,11,,,
XeII,282.534,0.01,282.5413,0.0001,-0.007,1,h,,
XeIII,282.599,0.005,282.5987,0.0001,0.0,14,,,
XeIII,282.746,0.005,282.7461,0.0001,0.0,17,,,
XeII,282.79,0.01,282.789,0.0001,0.001,2,h,,
XeIV,282.831,0.001,282.831,0.001,0.0,1,,,
XeVIII,282.9,0.08,282.78,0.01,0.12,0,,,
XeII,283.2,0.01,283.204,0.0001,-0.004,2,h,,
XeIII,283.283,0.005,283.2827,0.0001,0.0,2,,,
XeIII,283.297,0.005,283.2965,0.0001,0.001,6,,,
XeIII,283.312,0.005,283.3122,0.0001,0.0,8,,,
XeII,283.616,0.01,283.6174,0.0001,-0.001,1,h,,
XeIV,283.847,0.001,283.846,0.001,0.001,11,,,
XeIII,283.881,0.005,283.8805,0.0001,0.001,5,,,
XeII,284.064,0.01,284.0744,0.0001,-0.01,0,,,
XeIII,284.412,0.005,284.4127,0.0001,-0.001,4,,,
XeIII,284.506,0.005,284.5074,0.0001,-0.001,7,,,
XeIV,284.506,0.001,284.504,0.001,0.002,10,,,
XeIII,284.767,0.005,284.7676,0.0001,-0.001,14,,,
XeIII,284.792,0.005,284.7937,0.0001,-0.002,10,,,
XeV,284.843,0.001,284.843,0.001,0.0,9,,,
XeIII,285.027,0.005,285.0258,0.0001,0.001,4,,,
XeIV,285.05,0.001,285.049,0.001,0.001,10,,,
XeII,285.095,0.01,285.0959,0.0001,-0.001,3,,,
XeII,285.239,0.01,285.2301,0.0001,0.009,3,h,,
XeII,285.311,0.01,285.3097,0.0001,0.001,1,,,
XeII,285.453,0.01,285.4529,0.0001,0.0,60,,,
XeIII,285.667,0.005,285.6647,0.0001,0.002,3,,,
XeII,285.732,0.01,285.7212,0.0001,0.011,1,h,,
XeIII,285.781,0.005,285.7845,0.0001,-0.003,1,,,
XeII,286.19,0.01,286.1899,0.0001,0.0,20,h,,
XeIII,286.242,0.005,286.243,0.0001,-0.001,25,,,
XeIII,286.386,0.005,286.3854,0.0001,0.001,2,,,
XeIV,286.415,0.001,286.415,0.001,0.0,10,,,
XeIII,286.462,0.005,286.4544,0.0001,0.008,8,,,
XeII,286.473,0.01,286.4763,0.0001,-0.003,150,,,
XeII,286.676,0.01,286.6761,0.0001,0.0,5,h,,
XeII,286.736,0.01,286.7326,0.0001,0.003,2,h,,
XeIII,286.845,0.005,286.8435,0.0001,0.002,3,,,
XeIII,286.952,0.005,286.9549,0.0001,-0.003,3,,,
XeIII,287.11,0.005,287.1086,0.0001,0.001,17,,,
XeIII,287.127,0.005,287.1265,0.0001,0.001,17,,,
XeIII,287.169,0.005,287.164,0.0001,0.005,25,,,
XeIII,287.169,0.005,287.1675,0.0001,0.002,25,,,
XeIII,287.275,0.005,287.2746,0.0001,0.0,4,,,
XeIII,287.329,0.005,287.3268,0.0001,0.002,4,,,
XeV,287.515,0.001,287.518,0.001,-0.003,11,,,
XeV,287.515,0.001,287.51,0.001,0.005,11,,,
XeIII,287.936,0.005,287.9348,0.0001,0.001,5,,,
XeIV,287.979,0.001,287.978,0.001,0.001,12,,,
XeII,288.114,0.01,288.1145,0.0001,0.0,1,-^,,
XeII,288.371,0.01,288.3724,0.0001,-0.001,12,,,
XeIII,288.668,0.005,288.6647,0.0001,0.003,12,,,
XeIII,288.693,0.005,288.6963,0.0001,-0.003,2,,,
XeII,288.712,0.01,288.7132,0.0001,-0.001,10,,,
XeII,288.907,0.01,288.9078,0.0001,-0.001,10,,,
XeIII,288.997,0.005,288.9955,0.0001,0.001,8,,,
XeIII,289.172,0.005,289.1706,0.0001,0.001,18,,,
XeIII,289.504,0.005,289.5064,0.0001,-0.002,6,,,
XeII,289.522,0.01,289.5241,0.0001,-0.002,150,h,,
XeIII,289.607,0.005,289.6076,0.0001,-0.001,2,,,
XeIII,289.665,0.005,289.665,0.0001,0.0,14,,,
XeIII,289.77,0.005,289.7683,0.0001,0.002,4,,,
XeIV,289.848,0.001,289.847,0.001,0.001,10,,,
XeIV,290.044,0.001,290.042,0.001,0.002,13,,,
XeIII,290.229,0.005,290.2254,0.0001,0.004,5,,,
XeII,290.268,0.01,290.2699,0.0001,-0.002,3,,,
XeIII,290.417,0.005,290.4169,0.0001,0.0,7,,,
XeII,290.51,0.01,290.5087,0.0001,0.001,2,h,,
XeIII,290.656,0.005,290.6558,0.0001,0.0,15,,,
XeII,290.718,0.01,290.7178,0.0001,0.0,80,h,,
XeIII,291.009,0.005,291.0096,0.0001,-0.001,3,,,
XeIV,291.037,0.001,291.036,0.001,0.001,13,,,
XeIII,291.037,0.005,291.0446,0.0001,-0.008,12,,,
XeII,291.064,0.01,291.064,0.0001,0.0,1,h,,
XeIII,291.148,0.005,291.1481,0.0001,0.0,6,,,
XeIII,291.191,0.005,291.1917,0.0001,-0.001,19,,,
XeIII,291.238,0.005,291.2364,0.0001,0.002,20,,,
XeIII,291.414,0.005,291.4118,0.0001,0.002,18,,,
XeIII,291.504,0.005,291.5027,0.0001,0.001,7,,,
XeIII,291.663,0.005,291.6625,0.0001,0.001,8,,,
XeII,291.701,0.01,291.7098,0.0001,-0.009,1,-,,
XeIII,291.76,0.005,291.7583,0.0001,0.002,15,,,
XeII,291.987,0.01,291.9866,0.0001,0.0,40,,,
XeII,292.303,0.01,292.306,0.0001,-0.003,1,-^,,
XeIII,292.353,0.005,292.352,0.0001,0.001,16,,,
XeIII,292.396,0.005,292.3958,0.0001,0.0,11,,,
XeII,292.438,0.01,292.4393,0.0001,-0.001,2,,,
XeIII,292.607,0.005,292.606,0.0001,0.001,11,,,
XeIII,292.713,0.005,292.7131,0.0001,0.0,4,,,
XeII,292.758,0.01,292.7558,0.0001,0.002,2,,,
XeV,292.764,0.001,292.761,0.001,0.003,10,,,
XeIV,292.925,0.001,292.921,0.001,0.004,9,,,
XeIII,293.027,0.005,293.0271,0.0001,0.0,18,,,
XeIII,293.209,0.005,293.2088,0.0001,0.0,10,bl,,
XeIII,293.276,0.005,293.2766,0.0001,-0.001,18,,,
XeII,293.334,0.01,293.3348,0.0001,-0.001,1,h,,
XeII,293.48,0.01,293.479,0.0001,0.001,2,h,,
XeIII,293.572,0.005,293.5711,0.0001,0.001,10,,,
XeII,293.586,0.01,293.5825,0.0001,0.004,60,h,,
XeIII,293.586,0.005,293.5859,0.0001,0.0,15,bl,,
XeV,293.686,0.001,293.684,0.001,0.002,3,,,
XeV,293.757,0.001,293.757,0.001,0.0,12,,,
XeIII,293.911,0.005,293.9098,0.0001,0.001,12,,,
XeIII,293.973,0.005,293.9722,0.0001,0.001,10,,,
XeIII,294.021,0.005,294.0184,0.0001,0.003,17,,,
XeIII,294.139,0.005,294.1413,0.0001,-0.002,12,,,
XeIII,294.206,0.005,294.2019,0.0001,0.004,11,bl,,
XeII,294.21,0.01,294.21,0.001,0.0,20,h,,
XeIII,294.343,0.005,294.3419,0.0001,0.001,7,,,
XeIII,294.456,0.005,294.455,0.0001,0.001,7,,,
XeIII,294.468,0.005,294.4675,0.0001,0.001,10,,,
XeIII,294.523,0.005,294.5232,0.0001,0.0,18,,,
XeIII,294.548,0.001,294.5556,0.0001,-0.0076,1,,,
XeIII,294.751,0.005,294.7512,0.0001,0.0,17,,,
XeIII,294.807,0.005,294.805,0.0001,0.002,19,,,
XeII,294.977,0.01,294.9731,0.0001,0.004,4,h,,
XeII,295.069,0.01,295.0691,0.0001,0.0,1,h,,
XeIII,295.076,0.001,295.0648,0.0001,0.0112,1,,,
XeIII,295.153,0.005,295.1528,0.0001,0.0,3,,,
XeII,295.158,0.01,295.1668,0.0001,-0.009,2,,,
XeII,295.248,0.01,295.2485,0.0001,0.0,2,,,
XeIV,295.261,0.001,295.261,0.001,0.0,3,,,
XeVIII,295.32,0.05,295.61,0.01,-0.29,0,,,
XeVIII,295.32,0.05,295.61,0.01,-0.29,0,,,
XeIII,295.386,0.005,295.3842,0.0001,0.002,6,,,
XeIII,295.394,0.005,295.3954,0.0001,-0.001,7,,,
XeIII,295.41,0.005,295.4089,0.0001,0.001,10,a,,
XeIII,295.417,0.005,295.4167,0.0001,0.0,10,a,,
XeII,295.441,0.01,295.446,0.001,-0.005,1,,,
XeIV,295.469,0.001,295.467,0.001,0.002,15,,,
XeV,295.493,0.001,295.492,0.001,0.001,10,,,
XeIII,295.493,0.005,295.4891,0.0001,0.004,17,,,
XeIV,295.589,0.001,295.586,0.001,0.003,12,,,
XeII,295.85,0.01,295.8445,0.0001,0.006,0,,,
XeII,295.85,0.01,295.859,0.001,-0.009,0,,,
XeIV,295.872,0.001,295.875,0.001,-0.003,9,,,
XeIII,295.928,0.005,295.928,0.0001,0.0,9,a,,
XeIII,295.936,0.005,295.9381,0.0001,-0.002,15,a,,
XeIII,296.007,0.005,296.0064,0.0001,0.001,6,,,
XeIII,296.034,0.005,296.0331,0.0001,0.001,13,,,
XeIII,296.087,0.005,296.0869,0.0001,0.0,4,,,
XeII,296.341,0.01,296.3434,0.0001,-0.002,50,,,
XeIII,296.417,0.005,296.4156,0.0001,0.001,13,,,
